x,y,MIN_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,LOCAL_DAY,MAX_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,LOCAL_MONTH,TOTAL_SNOW_FLAG,SPEED_MAX_GUST,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,ID,PROVINCE_CODE,STATION_NAME,MEAN_TEMPERATURE,LOCAL_YEAR,MAX_REL_HUMIDITY,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG
-105.29555555555555,73.76569444444445,M,,2023-11-02 00:00:00,,,,M,,,M,,2,,M,M,11,,66,2403756,M,1,0.2,,M,,,2403756.2023.11.2,NU,STEFANSSON ISLAND,,2023,,,
-93.57694444444445,69.54666666666667,,83,2023-11-02 00:00:00,M,,,,,21.7,,,2,-1.4,,,11,,69,2403856,,2,,,,0,-5.9,2403856.2023.11.2,NU,TALOYOAK A,-3.7,2023,97,,
-89.44583333333334,65.87916666666666,,76,2023-11-02 00:00:00,,,,,,24.9,,0,2,-5.1,,,11,,40,2403945,,16,0,,,0,-8.8,2403945.2023.11.2,NU,WAGER BAY (AUT),-6.9,2023,90,,
-82.43194444444444,52.9275,,48,2023-11-02 00:00:00,,,,,,24.1,,,2,-1.5,,,11,,48,6010400,,26,0,,,0,-10.7,6010400.2023.11.2,ON,ATTAWAPISKAT A,-6.1,2023,98,,
-89.89694444444444,53.81777777777778,,70,2023-11-02 00:00:00,,,,,,24,,,2,-4.5,,,11,,33,6010735,,31,1.1,,,0,-7.4,6010735.2023.11.2,ON,BIG TROUT LAKE A,-6,2023,98,,
-89.89166666666667,53.81611111111111,,64,2023-11-02 00:00:00,,,,,,24,,5,2,-4.4,,,11,,37,6010740,,31,2.5,,,0,-7.6,6010740.2023.11.2,ON,BIG TROUT LAKE,-6,2023,91,,
-93.2213888888889,50.63055555555555,,71,2023-11-02 00:00:00,,,,,,19.7,,5,2,-0.5,,,11,,,6012199,,,0.6,,,0,-2.8,6012199.2023.11.2,ON,EAR FALLS (AUT),-1.7,2023,92,,
-87.67611111111111,56.01888888888889,,52,2023-11-02 00:00:00,,,,,,27.1,,,2,-5.6,,,11,,52,6012501,,28,0,,,0,-12.5,6012501.2023.11.2,ON,FORT SEVERN A,-9.1,2023,83,,
-87.93416666666667,52.19555555555556,,73,2023-11-02 00:00:00,,,,,,22.2,,,2,-0.6,,,11,,52,6014351,,22,2,,,0,-7.8,6014351.2023.11.2,ON,LANSDOWNE HOUSE A,-4.2,2023,100,,
-87.93611111111112,52.19611111111111,,68,2023-11-02 00:00:00,,,,,,22.1,,6,2,-0.5,,,11,,49,6014353,,22,4,,,0,-7.7,6014353.2023.11.2,ON,LANSDOWNE HOUSE (AUT),-4.1,2023,93,,
-91.76277777777777,53.44138888888889,,84,2023-11-02 00:00:00,M,,,,,23.6,,,2,-2.4,,,11,,,6015026,,,,M,,0,-8.8,6015026.2023.11.2,ON,MUSKRAT DAM,-5.6,2023,96,,M
-85.43333333333334,54.983333333333334,,41,2023-11-02 00:00:00,,,,,,26.6,,,2,-4.9,,,11,,40,6016295,,30,0,,,0,-12.3,6016295.2023.11.2,ON,PEAWANUCK (AUT),-8.6,2023,77,,
-85.44333333333333,54.988055555555555,,40,2023-11-02 00:00:00,,,,,,26.8,,,2,-4.9,,,11,,45,6016298,,25,0,,,0,-12.6,6016298.2023.11.2,ON,PEAWANUCK A,-8.8,2023,79,,
-90.21777972222222,51.44916694444444,,74,2023-11-02 00:00:00,,,,,,22.1,,7,2,-1.4,,,11,,39,6016525,,30,3.1,,,0,-6.8,6016525.2023.11.2,ON,PICKLE LAKE (AUT),-4.1,2023,93,,
-90.21416666666667,51.44638888888889,,74,2023-11-02 00:00:00,,,,,,22.2,,,2,-1.3,,,11,,45,6016528,,31,0,,,0,-7.1,6016528.2023.11.2,ON,PICKLE LAKE A,-4.2,2023,93,,
-93.79305555555555,51.06722222222222,,72,2023-11-02 00:00:00,M,,,,,20.1,,,2,-0.9,,,11,,48,6016971,,25,,,,0,-3.3,6016971.2023.11.2,ON,RED LAKE A,-2.1,2023,92,,
-93.34444444444445,53.064166666666665,,76,2023-11-02 00:00:00,,,,,,21.8,,,2,-0.9,,,11,,,6017401,,,2.7,M,,0,-6.6,6017401.2023.11.2,ON,SANDY LAKE A,-3.8,2023,100,,M
-91.62805555555556,48.76111111111111,,69,2023-11-02 00:00:00,,,,,,18.5,,2,2,0.8,,,11,,,6020LPQ,,,0.1,,,0,-1.8,6020LPQ.2023.11.2,ON,ATIKOKAN (AUT),-0.5,2023,93,,
-93.43888944444444,48.65111111111111,,67,2023-11-02 00:00:00,,,,,,18.9,,4,2,0.8,,,11,,,6022474,,,0,,,0,-2.6,6022474.2023.11.2,ON,FORT FRANCES RCS,-0.9,2023,91,,
-92.74416666666667,49.8275,,76,2023-11-02 00:00:00,,,,,,20.2,,,2,-0.9,,,11,,35,6032125,,24,0,,,0,-3.4,6032125.2023.11.2,ON,DRYDEN REGIONAL,-2.2,2023,98,,
-94.37777777777778,49.79055555555556,,79,2023-11-02 00:00:00,,,,,,19.8,,9,2,-0.8,,,11,,39,6034073,,21,0,,,0,-2.7,6034073.2023.11.2,ON,KENORA RCS,-1.8,2023,100,,
-94.36305555555556,49.788333333333334,,76,2023-11-02 00:00:00,T,,,,0,19,,16,2,0.8,,,11,T,39,6034076,,24,0,,,0,-2.7,6034076.2023.11.2,ON,KENORA A,-1,2023,95,0,
-93.73277833333333,49.664166944444446,,80,2023-11-02 00:00:00,,,,,,20,,2,2,-1.1,,,11,,,6036907,,,0.1,,,0,-2.9,6036907.2023.11.2,ON,RAWSON LAKE (AUT),-2,2023,95,,
-94.76305555555555,49.46861111111111,M,,2023-11-02 00:00:00,,,,,,18.4,M,4,2,0.3,,,11,,,6037201,,,0,M,,0,-1.1,6037201.2023.11.2,ON,ROYAL ISLAND (AUT),-0.4,2023,,,M
-91.90805555555555,50.11416666666667,,69,2023-11-02 00:00:00,T,,,,0,20.5,,,2,-0.7,,,11,T,36,6037776,,22,0,,,0,-4.2,6037776.2023.11.2,ON,SIOUX LOOKOUT A,-2.5,2023,90,0,
-91.90555555555555,50.11416666666667,,71,2023-11-02 00:00:00,,,,,,20.2,,9,2,-0.6,,,11,,40,6037800,,22,0.3,,,0,-3.7,6037800.2023.11.2,ON,SIOUX LOOKOUT AIRPORT,-2.2,2023,90,,
-88.90527777777778,50.29361111111111,M,,2023-11-02 00:00:00,M,,,M,,,M,8,2,,M,M,11,,,6040325,M,,,M,M,,,6040325.2023.11.2,ON,ARMSTRONG (AUT),,2023,,,M
-88.90972222222223,50.290277777777774,,65,2023-11-02 00:00:00,,,,,,21.5,,,2,-0.4,,,11,,41,6040327,,27,0,,,0,-6.6,6040327.2023.11.2,ON,ARMSTRONG A,-3.5,2023,91,,
-88.34472222222222,49.153888888888886,,41,2023-11-02 00:00:00,,,,,,17.5,,,2,2,,,11,,,6041110,,,0,,,0,-1.1,6041110.2023.11.2,ON,CAMERON FALLS (AUT),0.5,2023,83,,
-85.83333333333333,47.333333333333336,,69,2023-11-02 00:00:00,,,,,,12.7,,,2,6.4,,,11,,58,6041222,,26,0.2,,,0,4.2,6041222.2023.11.2,ON,CARIBOU ISLAND (AUT),5.3,2023,84,,
-86.98861111111111,49.77861111111111,,63,2023-11-02 00:00:00,,,,,,20.3,,,2,0.1,,,11,,,6042718,,,0,M,,0,-4.6,6042718.2023.11.2,ON,GERALDTON A,-2.3,2023,98,,M
-86.93232,49.78091,,60,2023-11-02 00:00:00,,,,,,20.2,,6,2,0.2,,,11,,,6042719,,,0,M,,0,-4.7,6042719.2023.11.2,ON,GERALDTON AIRPORT,-2.2,2023,92,,M
-86.34583333333333,48.757222222222225,,61,2023-11-02 00:00:00,M,,,,,16.9,,,2,3.3,,,11,,33,6044967,,23,,,,0,-1.2,6044967.2023.11.2,ON,MARATHON A,1.1,2023,89,,
-86.28722222222223,48.60777777777778,,66,2023-11-02 00:00:00,,,,,,15.6,,,2,4.3,,,11,,36,6046768,,22,0,,,0,0.5,6046768.2023.11.2,ON,PUKASKWA (AUT),2.4,2023,82,,
-87.09167805555556,48.81557055555555,,51,2023-11-02 00:00:00,,,,,,16.3,,,2,4.4,,,11,,34,6048232,,22,0.4,,,0,-1,6048232.2023.11.2,ON,TERRACE BAY AIRPORT,1.7,2023,97,,
-89.32166666666667,48.371944444444445,,62,2023-11-02 00:00:00,,,,,,18.5,,,2,2.3,,,11,,,6048260,,,0,M,,0,-3.3,6048260.2023.11.2,ON,THUNDER BAY,-0.5,2023,85,,M
-89.32166666666667,48.371944444444445,,62,2023-11-02 00:00:00,M,M,,,,18.5,,,2,2.3,,,11,M,,6048262,,,,M,,0,-3.3,6048262.2023.11.2,ON,THUNDER BAY A,-0.5,2023,84,,M
-89.32722222222222,48.36944444444445,,64,2023-11-02 00:00:00,,,,,,18.1,,,2,2.5,,,11,,,6048268,,,0,,,0,-2.8,6048268.2023.11.2,ON,THUNDER BAY CS,-0.1,2023,86,,
-90.46666666666667,49.03333333333333,,75,2023-11-02 00:00:00,,,,,,19.7,,2,2,-0.2,,,11,,,6049095,,,0,,,0,-3.2,6049095.2023.11.2,ON,UPSALA (AUT),-1.7,2023,89,,
-89.11944444444444,48.369166666666665,,66,2023-11-02 00:00:00,,,,,,15.8,,,2,3.6,,,11,,39,6049443,,30,0,,,0,0.8,6049443.2023.11.2,ON,WELCOME ISLAND (AUT),2.2,2023,77,,
-88.30583333333334,49.69,,50,2023-11-02 00:00:00,M,,,,,17.4,,,2,2.3,,,11,,55,6049470,,31,,,,0,-1.1,6049470.2023.11.2,ON,LITTLE FLATLAND ISLAND (AUT),0.6,2023,78,,
-84.81416666666667,47.723055555555554,,66,2023-11-02 00:00:00,,,,,,17.1,,,2,2.7,,,11,,,6054425,,,1.1,,,0,-0.8,6054425.2023.11.2,ON,LAKE SUPERIOR PROVINCIAL PARK,0.9,2023,97,,
-84.50972222222222,46.485,,45,2023-11-02 00:00:00,,,,,0,13.4,,3,2,8.3,,,11,,31,6057591,,20,0,,,0,0.9,6057591.2023.11.2,ON,SAULT STE MARIE A,4.6,2023,94,0,
-84.51666666666667,46.47805555555556,,45,2023-11-02 00:00:00,,,,,,13.2,,1,2,8.5,,,11,,31,6057593,,20,0,,,0,1.2,6057593.2023.11.2,ON,SAULT STE. MARIE AIRPORT,4.8,2023,86,,
-84.7863888888889,47.966944444444444,,69,2023-11-02 00:00:00,M,,,,,16.5,,,2,3.5,,,11,,41,6059413,,22,,,,0,-0.5,6059413.2023.11.2,ON,WAWA A,1.5,2023,98,,
-83.34694444444445,47.820277777777775,,70,2023-11-02 00:00:00,M,,,,,17.5,,,2,2.9,,,11,,,6061365,,,,M,,0,-2,6061365.2023.11.2,ON,CHAPLEAU A,0.5,2023,97,,M
-80.79613333333333,46.63224722222222,,68,2023-11-02 00:00:00,,,,,,16.3,,,2,4.7,,,11,,35,6068145,,23,0.3,,,0,-1.3,6068145.2023.11.2,ON,SUDBURY CLIMATE,1.7,2023,92,,
-80.79777777777778,46.62555555555556,,66,2023-11-02 00:00:00,T,,,,0,16.1,,1,2,5.1,,,11,T,38,6068153,,22,0,,,0,-1.3,6068153.2023.11.2,ON,SUDBURY A,1.9,2023,93,0,
-79.8488888888889,47.695,,68,2023-11-02 00:00:00,,,,,,17.7,,,2,3.2,,,11,,37,6072223,,21,0,,,0,-2.7,6072223.2023.11.2,ON,EARLTON A,0.3,2023,93,,
-79.8488888888889,47.695,,67,2023-11-02 00:00:00,,,,,,17.4,,,2,3.6,,,11,,33,6072230,,22,0,,,0,-2.4,6072230.2023.11.2,ON,EARLTON CLIMATE,0.6,2023,91,,
-82.46833333333333,49.41166666666667,,54,2023-11-02 00:00:00,T,,,,0,18.4,,,2,1.1,,,11,T,35,6073976,,28,0,,,0,-1.8,6073976.2023.11.2,ON,KAPUSKASING A,-0.4,2023,82,0,
-82.46833333333333,49.41166666666667,,54,2023-11-02 00:00:00,M,,,,,18.4,,,2,1.1,,,11,,35,6073978,,28,,,,0,-1.8,6073978.2023.11.2,ON,KAPUSKASING A,-0.4,2023,82,,
-82.44361111111111,49.40638888888889,,58,2023-11-02 00:00:00,,,,,,18,,,2,1.6,,,11,,34,6073980,,25,0,,,0,-1.6,6073980.2023.11.2,ON,KAPUSKASING CDA ON,0,2023,82,,
-80.60777777777778,51.291111111111114,,55,2023-11-02 00:00:00,,,,,,21.1,,,2,-1.4,,,11,,39,6075420,,31,0,,,0,-4.8,6075420.2023.11.2,ON,MOOSONEE,-3.1,2023,87,,
-84.16369444444445,49.746833333333335,,67,2023-11-02 00:00:00,,,,,,19.4,,,2,0.3,,,11,,,6075543,,,0.3,,,0,-3.2,6075543.2023.11.2,ON,NAGAGAMI (AUT),-1.4,2023,89,,
-85.9011111111111,51.658611111111114,,62,2023-11-02 00:00:00,,,,,,21.7,,,2,-0.4,,,11,,37,6075786,,26,0,,,0,-6.9,6075786.2023.11.2,ON,OGOKI POST A,-3.7,2023,99,,
-81.39027777777778,48.55722222222222,,64,2023-11-02 00:00:00,,,,,,17.4,,,2,2,,,11,,35,6078282,,20,0.1,,,0,-0.8,6078282.2023.11.2,ON,TIMMINS CLIMATE,0.6,2023,92,,
-81.37666666666667,48.57055555555556,,64,2023-11-02 00:00:00,,,,,0,17.6,,,2,1.8,,,11,,35,6078286,,20,0,,,0,-1,6078286.2023.11.2,ON,TIMMINS A,0.4,2023,92,0,
-78.26666666666667,45.53333333333333,,72,2023-11-02 00:00:00,,,,,,17.9,,,2,3.4,,,11,,,6080192,,,0.4,,,0,-3.2,6080192.2023.11.2,ON,ALGONQUIN PARK EAST GATE,0.1,2023,91,,
-79.42416666666666,46.36388888888889,,74,2023-11-02 00:00:00,,,,,,17.9,,,2,4,,,11,,33,6085680,,21,0,,,0,-3.8,6085680.2023.11.2,ON,NORTH BAY A,0.1,2023,95,,
-79.4025,46.375,,72,2023-11-02 00:00:00,,,,,,17,,2,2,4,,,11,,34,6085695,,20,0.2,,,0,-2,6085695.2023.11.2,ON,NORTH BAY AIRPORT,1,2023,93,,
-82.56722222222223,45.88166666666667,,54,2023-11-02 00:00:00,,,,,,12.6,,,2,8.1,,,11,,50,6092919,,22,0,,,0,2.7,6092919.2023.11.2,ON,GORE BAY-MANITOULIN,5.4,2023,75,,
-82.56666666666666,45.88333333333333,,54,2023-11-02 00:00:00,,,,,,12.4,,,2,8.4,,,11,,45,6092920,,21,0,,,0,2.7,6092920.2023.11.2,ON,GORE BAY CLIMATE,5.6,2023,75,,
-75.74833333333333,44.63527777777778,,59,2023-11-02 00:00:00,,,,,,16.3,,0,2,7.7,,,11,,45,6100970,,22,0,,,0,-4.3,6100970.2023.11.2,ON,BROCKVILLE CLIMATE,1.7,2023,88,,
-75.85,44.416666666666664,,58,2023-11-02 00:00:00,M,,,,,14.2,,,2,8.7,,,11,,44,6103024,,19,,,,0,-1.2,6103024.2023.11.2,ON,GRENADIER ISLAND,3.8,2023,91,,
-75.63333333333334,45,,50,2023-11-02 00:00:00,,,,,,15.6,,,2,8.5,,,11,,36,6104027,,22,0,,,0,-3.7,6104027.2023.11.2,ON,KEMPTVILLE CS,2.4,2023,89,,
-76.59944444444444,44.223333333333336,,48,2023-11-02 00:00:00,,,,,,14.5,,,2,8.8,,,11,,47,6104142,,22,0,,,0,-1.8,6104142.2023.11.2,ON,KINGSTON CLIMATE,3.5,2023,79,,
-76.59666666666666,44.225833333333334,,48,2023-11-02 00:00:00,M,,,,,14.1,,,2,8.8,,,11,,50,6104152,,22,,,,0,-1,6104152.2023.11.2,ON,KINGSTON A,3.9,2023,76,,
-74.96277777777777,45.25111111111111,,48,2023-11-02 00:00:00,,,,,,16.3,,,2,8,,,11,,33,6105397,,18,0.1,,,0,-4.7,6105397.2023.11.2,ON,MOOSE CREEK WELLS,1.7,2023,91,,
-75.71666666666667,45.38333333333333,,42,2023-11-02 00:00:00,,,,,,15.4,,,2,7.8,,,11,,35,6105978,,23,0.1,,,0,-2.7,6105978.2023.11.2,ON,OTTAWA CDA RCS,2.6,2023,86,,
-75.66666666666667,45.31666666666667,,40,2023-11-02 00:00:00,T,T,,,0,15.9,,,2,7.9,,,11,,39,6106001,,22,0,,,0,-3.7,6106001.2023.11.2,ON,OTTAWA INTL A,2.1,2023,90,0,
-77.25222222222222,45.860277777777775,,63,2023-11-02 00:00:00,,,,,,16.6,,0,2,5.9,,,11,,,6106367,,,0.1,,,0,-3.1,6106367.2023.11.2,ON,PEMBROKE CLIMATE,1.4,2023,89,,
-79.40277777777777,45.140277777777776,,59,2023-11-02 00:00:00,,,,,,14.9,,,2,5.9,,,11,,31,6110607,,21,0.3,,,0,0.2,6110607.2023.11.2,ON,BEATRICE CLIMATE,3.1,2023,82,,
-79.21666666666667,44.547222222222224,,47,2023-11-02 00:00:00,,,,,,12.3,,,2,7.8,,,11,,52,6114295,,22,,,,0,3.5,6114295.2023.11.2,ON,LAGOON CITY,5.7,2023,74,,
-79.30333333333333,44.97472222222222,,58,2023-11-02 00:00:00,,,,,,15.2,,,2,6.1,,,11,,,6115529,,,7.3,M,,0,-0.5,6115529.2023.11.2,ON,MUSKOKA,2.8,2023,80,,M
-80.04416666666667,45.344166666666666,,53,2023-11-02 00:00:00,,,,,,11.6,,0,2,8,,,11,,,6116257,,,1.7,M,,0,4.8,6116257.2023.11.2,ON,PARRY SOUND CCG,6.4,2023,81,,M
-79.55,44.483333333333334,,43,2023-11-02 00:00:00,,,,,,13.7,,,2,8,,,11,,38,6117700,,19,0,,,0,0.6,6117700.2023.11.2,ON,BARRIE-ORO,4.3,2023,73,,
-81.10861111111112,44.744166666666665,,56,2023-11-02 00:00:00,M,,,,,13.3,,,2,7.1,,,11,,44,6119498,,23,,,,0,2.2,6119498.2023.11.2,ON,WIARTON A,4.7,2023,82,,
-81.10861111111112,44.744166666666665,,56,2023-11-02 00:00:00,,,,,0.6,13.3,,1,2,7.1,,,11,,44,6119499,,23,0.8,,,0,2.2,6119499.2023.11.2,ON,WIARTON A,4.7,2023,82,0.2,
-80.36666666666666,45.03333333333333,,49,2023-11-02 00:00:00,,,,,,11.6,,,2,9.2,,,11,,60,6119M51,,21,,,,0,3.6,6119M51.2023.11.2,ON,WESTERN ISLAND (AUT),6.4,2023,80,,
-79.78333333333333,44.233333333333334,,43,2023-11-02 00:00:00,,,,,,13.9,,,2,8.2,,,11,,36,611E001,,22,0,,,0,0,611E001.2023.11.2,ON,EGBERT CS,4.1,2023,74,,
-81.71666666666667,43.766666666666666,,50,2023-11-02 00:00:00,,,,,,11.4,,5,2,8.9,,,11,,47,6122847,,24,0,,,0,4.2,6122847.2023.11.2,ON,GODERICH,6.6,2023,70,,
-82.30888888888889,42.99944444444444,,45,2023-11-02 00:00:00,,,,,,13.9,,,2,9.2,,,11,,46,6127510,,20,0,,,0,-1,6127510.2023.11.2,ON,SARNIA,4.1,2023,79,,
-82.3,43,,46,2023-11-02 00:00:00,,,,,,14,,,2,9.2,,,11,,44,6127519,,21,0,,,0,-1.2,6127519.2023.11.2,ON,SARNIA CLIMATE,4,2023,80,,
-81.63333333333334,45.233333333333334,,51,2023-11-02 00:00:00,,,,,,12,,4,2,9.1,,,11,,42,6128330,,22,0,,,0,2.8,6128330.2023.11.2,ON,TOBERMORY RCS,6,2023,67,,
-82.0825,42.30583333333333,,48,2023-11-02 00:00:00,,,,,,13.9,,,2,9.3,,,11,,50,6131414,,22,0,,,0,-1.2,6131414.2023.11.2,ON,CHATHAM KENT,4.1,2023,81,,
-80.55,42.86666666666667,,50,2023-11-02 00:00:00,,,,,,15.1,,,2,9.3,,,11,,35,6131983,,24,0.1,,,0,-3.4,6131983.2023.11.2,ON,DELHI CS,2.9,2023,75,,
-82.9,42.03333333333333,,43,2023-11-02 00:00:00,,,,,,11.1,,,2,10.2,,,11,,38,6133362,,23,0,,,0,3.5,6133362.2023.11.2,ON,HARROW CDA AUTO,6.9,2023,72,,
-79.21666666666667,43.25,,51,2023-11-02 00:00:00,,,,,,11.8,,0,2,9.6,,,11,,41,6136699,,22,0,,,0,2.9,6136699.2023.11.2,ON,PORT WELLER (AUT),6.2,2023,73,,
-81.88333333333334,42.45,,51,2023-11-02 00:00:00,,,,,,14.3,,,2,8.8,,,11,,43,6137154,,23,0,,,0,-1.5,6137154.2023.11.2,ON,RIDGETOWN RCS,3.7,2023,81,,
-79.17111111111112,43.19166666666667,,50,2023-11-02 00:00:00,M,,,,,13.6,,,2,9.1,,,11,,51,6137304,,22,,,,0,-0.4,6137304.2023.11.2,ON,ST CATHARINES A,4.4,2023,81,,
-79.4,43.18333333333333,,49,2023-11-02 00:00:00,,,,,,12.8,,,2,9.5,,,11,,43,6139148,,23,0,,,0,1,6139148.2023.11.2,ON,VINELAND STATION RCS,5.2,2023,72,,
-79.33333333333333,42.96666666666667,,47,2023-11-02 00:00:00,,,,,,15.1,,,2,9.3,,,11,,38,6139449,,23,0,,,0,-3.4,6139449.2023.11.2,ON,WELLAND-PELHAM,2.9,2023,93,,
-82.51888944444444,41.948613611111114,,45,2023-11-02 00:00:00,,,,,,10.2,,,2,10.6,,,11,,,613P001,,,0,M,,0,5,613P001.2023.11.2,ON,POINT PELEE CS,7.8,2023,69,,M
-80.3313888888889,43.1375,,52,2023-11-02 00:00:00,,,,,,14.8,,0,2,8.2,,,11,,46,6140942,,23,0,,,0,-1.7,6140942.2023.11.2,ON,BRANTFORD AIRPORT,3.2,2023,79,,
-80.41666666666667,43.65,,49,2023-11-02 00:00:00,,,,,,14.4,,,2,7.3,,,11,,46,6142286,,23,0,,,0,-0.2,6142286.2023.11.2,ON,ELORA RCS,3.6,2023,80,,
-80.37861111111111,43.46083333333333,,43,2023-11-02 00:00:00,,,,,,14,,,2,7.8,,,11,,48,6144239,,22,0,,,0,0.1,6144239.2023.11.2,ON,KITCHENER/WATERLOO,4,2023,75,,
-81.1511111111111,43.033055555555556,,49,2023-11-02 00:00:00,M,M,,,,14.8,,,2,7.7,,,11,M,43,6144473,,22,,,,0,-1.4,6144473.2023.11.2,ON,LONDON A,3.2,2023,75,,
-81.15,43.03333333333333,,51,2023-11-02 00:00:00,,,,,,14.2,,0,2,8,,,11,,,6144478,,,0,M,,0,-0.5,6144478.2023.11.2,ON,LONDON CS,3.8,2023,74,,M
-80.75,43.983333333333334,,53,2023-11-02 00:00:00,,,,,,15,,,2,5.9,,,11,,37,6145504,,26,0,,,0,0.1,6145504.2023.11.2,ON,MOUNT FOREST (AUT),3,2023,79,,
-79.8,43.3,M,,2023-11-02 00:00:00,,,,M,,,M,,2,,M,M,11,,,6151061,M,,,M,M,,,6151061.2023.11.2,ON,BURLINGTON PIERS (AUT),,2023,,,M
-78.16666666666667,43.95,,55,2023-11-02 00:00:00,,,,,,13.4,,,2,9.4,,,11,,60,6151684,,25,0,,,0,-0.2,6151684.2023.11.2,ON,COBOURG (AUT),4.6,2023,76,,
-79.935,43.173611111111114,,54,2023-11-02 00:00:00,T,,,,0,15.1,,,2,7.8,,,11,T,49,6153193,,20,0,,,0,-2.1,6153193.2023.11.2,ON,HAMILTON A,2.9,2023,73,0,
-79.90833333333333,43.291666666666664,,50,2023-11-02 00:00:00,,,,,,12.9,,,2,9.7,,,11,,,6153301,,,0,,,0,0.5,6153301.2023.11.2,ON,HAMILTON RBG CS,5.1,2023,70,,
-78.88334472222222,43.922777777777775,,47,2023-11-02 00:00:00,,,,,,13.6,,,2,8.6,,,11,,45,6155875,,21,0,,,0,0.2,6155875.2023.11.2,ON,OSHAWA,4.4,2023,71,,
-77.15,43.833333333333336,,59,2023-11-02 00:00:00,,,,,,13.8,,,2,9.8,,,11,,59,6156559,,23,0,,,0,-1.4,6156559.2023.11.2,ON,POINT PETRE (AUT),4.2,2023,77,,
-80.02444722222222,44.03225,,43,2023-11-02 00:00:00,,,,,,15.2,,,2,6.7,,,11,,45,6157000,,24,0,,,0,-1.1,6157000.2023.11.2,ON,MONO CENTRE,2.8,2023,74,,
-79.4,43.666666666666664,,48,2023-11-02 00:00:00,,,,,,12,,0,2,9.1,,,11,,,6158355,,,0,M,,0,2.9,6158355.2023.11.2,ON,TORONTO CITY,6,2023,61,,M
-79.39611111111111,43.6275,,53,2023-11-02 00:00:00,,,,,,11.6,,,2,9.4,,,11,,50,6158359,,21,0,,,0,3.3,6158359.2023.11.2,ON,TORONTO CITY CENTRE,6.4,2023,67,,
-79.63055555555556,43.67666666666667,,35,2023-11-02 00:00:00,,,,,0,11.8,,,2,10.9,,,11,,44,6158731,,21,0,,,0,1.5,6158731.2023.11.2,ON,TORONTO INTL A,6.2,2023,65,0,
-77.52805555555555,44.11888888888889,,47,2023-11-02 00:00:00,T,T,,,0,14.7,,,2,8.8,,,11,,43,6158875,,23,0,,,0,-2.3,6158875.2023.11.2,ON,TRENTON A,3.3,2023,91,0,
-79.16361666666667,44.098333333333336,,34,2023-11-02 00:00:00,,,,,,13.7,,,2,8.2,,,11,,35,6159123,,21,0,,,0,0.5,6159123.2023.11.2,ON,UXBRIDGE WEST,4.3,2023,74,,
-78.36333333333333,44.23,,43,2023-11-02 00:00:00,,,,,,14,,,2,8.8,,,11,,37,6166415,,27,0,,,0,-0.9,6166415.2023.11.2,ON,PETERBOROUGH A,4,2023,77,,
-77.8788888888889,45.07138888888889,,53,2023-11-02 00:00:00,,,,,,16.1,,0,2,5.7,,,11,,,616I001,,,0,,,0,-1.9,616I001.2023.11.2,ON,BANCROFT AUTO,1.9,2023,96,,
-63.119166666666665,46.28916666666667,,53,2023-11-02 00:00:00,,,,,2,16.1,,12,2,3.8,,,11,,36,8300301,,29,7,,,0,-0.1,8300301.2023.11.2,PE,CHARLOTTETOWN A,1.9,2023,97,7,
-61.98833333333334,46.46,,52,2023-11-02 00:00:00,,,,,,14.9,,,2,6.1,,,11,,56,8300418,,32,1.9,,,0,0,8300418.2023.11.2,PE,EAST POINT (AUT),3.1,2023,90,,
-63.99861111111111,47.058055555555555,,49,2023-11-02 00:00:00,,,,,,14.7,,,2,5.6,,,11,,58,8300516,,25,4.8,,,0,1,8300516.2023.11.2,PE,NORTH CAPE,3.3,2023,88,,
-62.575833333333335,46.45027777777778,,53,2023-11-02 00:00:00,,,,,,15.6,,,2,5.2,,,11,,53,8300562,,33,6.2,,,0,-0.5,8300562.2023.11.2,PE,ST. PETERS,2.4,2023,97,,
-63.08305555555555,46.41638888888889,,47,2023-11-02 00:00:00,,,,,,15.4,,,2,6.1,,,11,,44,8300590,,36,2.3,,,0,-0.9,8300590.2023.11.2,PE,STANHOPE,2.6,2023,87,,
-63.838055555555556,46.44111111111111,,46,2023-11-02 00:00:00,,,,,,16.1,,,2,3.9,,,11,,36,8300596,,31,0,,,0,-0.1,8300596.2023.11.2,PE,SUMMERSIDE,1.9,2023,82,,
-63.57556666666667,46.3028,,46,2023-11-02 00:00:00,,,,,,16.2,,,2,4,,,11,,31,8305500,,29,,,,0,-0.3,8305500.2023.11.2,PE,MAPLE PLAINS,1.8,2023,79,,
-63.16973611111111,46.34361666666667,,55,2023-11-02 00:00:00,,,,,,16.8,,3,2,3.7,,,11,,31,830P001,,27,6.5,,,0,-1.4,830P001.2023.11.2,PE,HARRINGTON CDA CS,1.2,2023,98,,
